Id,Weekly_Sales
31_12_2013-05-03,9271.87
31_12_2013-05-10,5576.59
31_12_2013-05-17,10720.24
31_12_2013-05-24,7229.49
31_12_2013-05-31,8403.81
31_12_2013-06-07,10431.91
31_12_2013-06-14,8196.62
31_12_2013-06-21,9587.75
31_12_2013-06-28,9068.31
31_12_2013-07-05,989.07
31_12_2013-07-12,6345.54
31_12_2013-07-19,9582.75
31_12_2013-07-26,5987.67
31_13_2012-11-02,9613.38
31_13_2012-11-09,12453.8
31_13_2012-11-16,9274.29
31_13_2012-11-23,8132.99
31_13_2012-11-30,7207.75
31_13_2012-12-07,8722.82
31_13_2012-12-14,6960.76
31_13_2012-12-21,2545.51
31_13_2012-12-28,4525.83
31_13_2013-01-04,10902.07
31_13_2013-01-11,11035.8
31_13_2013-01-18,12059.92
31_13_2013-01-25,6434.0
31_13_2013-02-01,11647.11
31_13_2013-02-08,6490.92
31_13_2013-02-15,12446.89
31_13_2013-02-22,6333.42
31_13_2013-03-01,11424.92
31_13_2013-03-08,5050.47
31_13_2013-03-15,5021.01
31_13_2013-03-22,6898.22
31_13_2013-03-29,8652.8
31_13_2013-04-05,8808.2
31_13_2013-04-12,10146.69
31_13_2013-04-19,5482.03
31_13_2013-04-26,5664.78
31_13_2013-05-03,9625.5
31_13_2013-05-10,5672.59
31_13_2013-05-17,8261.8
31_13_2013-05-24,4645.02
31_13_2013-05-31,10075.01
31_13_2013-06-07,4043.46
31_13_2013-06-14,8826.92
31_13_2013-06-21,8218.44
31_13_2013-06-28,3392.95
31_13_2013-07-05,4385.56
31_13_2013-07-12,9418.24
31_13_2013-07-19,2098.93
31_13_2013-07-26,5999.52
31_14_2012-11-02,5071.3
31_14_2012-11-09,6500.15
31_14_2012-11-16,12542.19
31_14_2012-11-23,5481.41
31_14_2012-11-30,-147.35
31_14_2012-12-07,6718.63
31_14_2012-12-14,890.16
31_14_2012-12-21,8987.74
31_14_2012-12-28,8565.34
31_14_2013-01-04,7813.37
31_14_2013-01-11,2032.31
31_14_2013-01-18,9004.33
31_14_2013-01-25,9832.45
31_14_2013-02-01,5411.52
31_14_2013-02-08,3765.21
31_14_2013-02-15,6286.11
31_14_2013-02-22,6491.92
31_14_2013-03-01,5350.67
31_14_2013-03-08,7612.05
31_14_2013-03-15,11384.02
31_14_2013-03-22,3675.23
31_14_2013-03-29,9993.3
31_14_2013-04-05,5141.37
31_14_2013-04-12,9198.13
31_14_2013-04-19,6847.29
31_14_2013-04-26,7902.23
31_14_2013-05-03,2044.11
31_14_2013-05-10,7394.94
31_14_2013-05-17,8727.15
31_14_2013-05-24,8781.57
31_14_2013-05-31,4753.73
31_14_2013-06-07,7078.63
31_14_2013-06-14,11029.42
31_14_2013-06-21,12597.48
31_14_2013-06-28,8262.14
31_14_2013-07-05,9866.17
31_14_2013-07-12,11707.85
31_14_2013-07-19,7860.64
31_14_2013-07-26,1884.17
31_16_2012-11-02,7772.64
31_16_2012-11-09,716.79
31_16_2012-11-16,6104.05
31_16_2012-11-23,5801.28
31_16_2012-11-30,3942.71
31_16_2012-12-07,4746.79
31_16_2012-12-14,1040.96
31_16_2012-12-21,423.3
31_16_2012-12-28,6151.82
31_16_2013-01-04,7341.43
31_16_2013-01-11,8178.96
31_16_2013-01-18,4919.73
31_16_2013-01-25,8889.07
31_16_2013-02-01,8905.05
31_16_2013-02-08,7744.88
31_16_2013-02-15,4559.59
31_16_2013-02-22,7066.8
31_16_2013-03-01,7002.52
31_16_2013-03-08,8991.23
31_16_2013-03-15,9470.04
31_16_2013-03-22,6275.25
31_16_2013-03-29,10225.26
31_16_2013-04-05,9100.17
31_16_2013-04-12,1499.32
31_16_2013-04-19,4433.91
31_16_2013-04-26,7763.33
31_16_2013-05-03,5108.51
31_16_2013-05-10,6284.99
31_16_2013-05-17,4695.54
31_16_2013-05-24,11886.34
31_16_2013-05-31,2633.99
31_16_2013-06-07,2618.06
31_16_2013-06-14,7620.98
31_16_2013-06-21,7613.9
31_16_2013-06-28,6209.08
31_16_2013-07-05,10701.0
31_16_2013-07-12,3173.21
31_16_2013-07-19,10150.89
31_16_2013-07-26,3360.55
31_17_2012-11-02,1900.36
31_17_2012-11-09,5090.49
31_17_2012-11-16,9115.54
31_17_2012-11-23,6547.21
31_17_2012-11-30,9335.75
31_17_2012-12-07,883.16
31_17_2012-12-14,10944.51
31_17_2012-12-21,5358.42
31_17_2012-12-28,2292.58
31_17_2013-01-04,7691.13
31_17_2013-01-11,1905.66
31_17_2013-01-18,9020.34
31_17_2013-01-25,1813.62
31_17_2013-02-01,10005.26
31_17_2013-02-08,6259.17
31_17_2013-02-15,2383.35
31_17_2013-02-22,10149.63
31_17_2013-03-01,6613.42
31_17_2013-03-08,7704.99
31_17_2013-03-15,4073.32
31_17_2013-03-22,9471.54
31_17_2013-03-29,11383.0
31_17_2013-04-05,2391.1
31_17_2013-04-12,8608.11
31_17_2013-04-19,10729.92
31_17_2013-04-26,7913.79
31_17_2013-05-03,2261.55
31_17_2013-05-10,8861.11
31_17_2013-05-17,6717.42
31_17_2013-05-24,6000.69
31_17_2013-05-31,8768.17
31_17_2013-06-07,7193.54
31_17_2013-06-14,9961.11
31_17_2013-06-21,11688.2
31_17_2013-06-28,9246.26
31_17_2013-07-05,7643.71
31_17_2013-07-12,8766.82
31_17_2013-07-19,5624.26
31_17_2013-07-26,4831.86
31_18_2012-11-02,11194.77
31_18_2012-11-09,10261.74
31_18_2012-11-16,7791.36
31_18_2012-11-23,6954.96
31_18_2012-11-30,1426.47
31_18_2012-12-07,8932.34
31_18_2012-12-14,5055.62
31_18_2012-12-21,9463.78
31_18_2012-12-28,12484.07
31_18_2013-01-04,6510.28
31_18_2013-01-11,6432.94
31_18_2013-01-18,8151.74
31_18_2013-01-25,6034.65
31_18_2013-02-01,5263.93
31_18_2013-02-08,7687.41
31_18_2013-02-15,5980.4
31_18_2013-02-22,12158.4
31_18_2013-03-01,1982.52
31_18_2013-03-08,9777.59
31_18_2013-03-15,7088.99
31_18_2013-03-22,7932.54
31_18_2013-03-29,7317.9
31_18_2013-04-05,1713.95
31_18_2013-04-12,6804.11
31_18_2013-04-19,1323.46
31_18_2013-04-26,10225.08
31_18_2013-05-03,987.68
31_18_2013-05-10,7494.98
31_18_2013-05-17,5733.36
31_18_2013-05-24,8681.97
31_18_2013-05-31,7767.84
31_18_2013-06-07,3047.74
31_18_2013-06-14,3398.28
31_18_2013-06-21,6574.25
31_18_2013-07-19,7516.21
31_19_2012-11-02,6706.64
31_19_2012-11-09,11064.96
31_19_2012-11-16,6044.29
31_19_2012-11-23,9591.57
31_19_2012-11-30,1239.97
31_19_2012-12-07,7725.6
31_19_2012-12-14,9384.93
31_19_2012-12-21,4282.24
31_19_2012-12-28,5250.96
31_19_2013-01-04,9226.13
31_19_2013-01-11,9018.33
31_19_2013-01-18,9495.94
31_19_2013-01-25,1006.7
31_19_2013-02-01,10950.18
31_19_2013-02-08,8730.19
31_19_2013-02-15,6487.85
31_19_2013-02-22,11528.0
31_19_2013-03-01,9598.35
31_19_2013-03-08,5646.42
31_19_2013-03-15,5554.44
31_19_2013-03-22,8990.14
31_19_2013-03-29,5480.64
31_19_2013-04-05,6803.72
31_19_2013-04-12,7840.41
31_19_2013-04-19,6707.31
31_19_2013-04-26,11396.17
31_19_2013-05-03,3051.04
31_19_2013-05-10,10023.12
31_19_2013-05-17,5887.98
31_19_2013-05-24,7855.88
31_19_2013-05-31,8421.56
31_19_2013-06-07,11239.92
31_19_2013-06-14,7518.27
31_19_2013-06-21,1907.09
31_19_2013-06-28,9395.21
31_19_2013-07-05,7654.72
31_19_2013-07-12,10325.62
31_19_2013-07-19,10236.22
31_19_2013-07-26,8476.28
31_20_2012-11-02,2803.99
31_20_2012-11-09,8900.38
31_20_2012-11-16,8530.85
31_20_2012-11-23,4166.62
31_20_2012-11-30,11812.19
31_20_2012-12-07,9215.98
31_20_2012-12-14,4178.24
31_20_2012-12-21,3126.02
31_20_2012-12-28,7865.55
31_20_2013-01-04,8930.7
31_20_2013-01-11,5016.4
31_20_2013-01-18,11332.37
31_20_2013-01-25,6925.94
31_20_2013-02-01,3336.67
31_20_2013-02-08,2954.04
31_20_2013-02-15,9207.62
31_20_2013-02-22,2651.05
31_20_2013-03-01,3284.55
31_20_2013-03-08,7985.91
31_20_2013-03-15,5245.52
31_20_2013-03-22,10021.54
31_20_2013-03-29,12563.62
31_20_2013-04-05,6919.01
31_20_2013-04-12,771.94
31_20_2013-04-19,7502.95
31_20_2013-04-26,4040.56
31_20_2013-05-03,10842.1
31_20_2013-05-10,11869.28
31_20_2013-05-17,7570.76
31_20_2013-05-24,11193.92
31_20_2013-05-31,6524.72
31_20_2013-06-07,7701.81
31_20_2013-06-14,10004.62
31_20_2013-06-21,9691.82
31_20_2013-06-28,1075.33
31_20_2013-07-05,11691.39
31_20_2013-07-12,9615.13
31_20_2013-07-19,1876.19
31_20_2013-07-26,3697.58
31_21_2012-11-02,4036.54
31_21_2012-11-09,8484.25
31_21_2012-11-16,2617.01
31_21_2012-11-23,4156.23
31_21_2012-11-30,11261.5
31_21_2012-12-07,6749.96
31_21_2012-12-14,3544.32
31_21_2012-12-21,6587.46
31_21_2012-12-28,1375.89
31_21_2013-01-04,7393.14
31_21_2013-01-11,8188.39
31_21_2013-01-18,7747.05
31_21_2013-01-25,6953.76
31_21_2013-02-01,3973.54
31_21_2013-02-08,8033.55
31_21_2013-02-15,6112.98
31_21_2013-02-22,5502.18
31_21_2013-03-01,6536.24
31_21_2013-03-08,6787.51
31_21_2013-03-15,8423.45
31_21_2013-03-22,10649.06
31_21_2013-03-29,5421.24
31_21_2013-04-05,9917.02
31_21_2013-04-12,2759.46
31_21_2013-04-19,11650.05
31_21_2013-04-26,2663.75
31_21_2013-05-03,7168.84
31_21_2013-05-10,3608.92
31_21_2013-05-17,8028.94
31_21_2013-05-24,6740.75
31_21_2013-05-31,11040.5
31_21_2013-06-07,6597.36
31_21_2013-06-14,10905.57
31_21_2013-06-21,11600.39
31_21_2013-06-28,6213.17
31_21_2013-07-05,6870.73
31_21_2013-07-12,12593.01
31_21_2013-07-19,8572.81
31_21_2013-07-26,1057.07
31_22_2012-11-02,6761.19
31_22_2012-11-09,8707.51
31_22_2012-11-16,6213.24
31_22_2012-11-23,7354.03
31_22_2012-11-30,9009.01
31_22_2012-12-07,10083.31
31_22_2012-12-14,7396.55
31_22_2012-12-21,4344.05
31_22_2012-12-28,2607.51
31_22_2013-01-04,-304.59
31_22_2013-01-11,4793.44
31_22_2013-01-18,7172.28
31_22_2013-01-25,7932.98
31_22_2013-02-01,4171.89
31_22_2013-02-08,11504.99
31_22_2013-02-15,12823.34
31_22_2013-02-22,9329.38
31_22_2013-03-01,9628.96
31_22_2013-03-08,7486.45
31_22_2013-03-15,9726.76
31_22_2013-03-22,1158.01
31_22_2013-03-29,10590.74
31_22_2013-04-05,12560.05
31_22_2013-04-12,9342.42
31_22_2013-04-19,8730.51
31_22_2013-04-26,9582.48
31_22_2013-05-03,10181.41
31_22_2013-05-10,4297.25
31_22_2013-05-17,1956.81
31_22_2013-05-24,6291.15
31_22_2013-05-31,5832.02
31_22_2013-06-07,2155.7
31_22_2013-06-14,6823.26
31_22_2013-06-21,12069.41
31_22_2013-06-28,6235.63
31_22_2013-07-05,6726.41
31_22_2013-07-12,3849.64
31_22_2013-07-19,5965.23
31_22_2013-07-26,821.22
31_23_2012-11-02,7722.07
31_23_2012-11-09,3035.26
31_23_2012-11-16,10056.96
31_23_2012-11-23,9254.7
31_23_2012-11-30,8432.62
31_23_2012-12-07,5513.91
31_23_2012-12-14,6212.56
31_23_2012-12-21,9652.1
31_23_2012-12-28,1535.09
31_23_2013-01-04,10752.09
31_23_2013-01-11,6917.22
31_23_2013-01-18,7919.05
31_23_2013-01-25,3018.54
31_23_2013-02-01,5215.73
31_23_2013-02-08,1791.71
31_23_2013-02-15,5384.99
31_23_2013-02-22,11678.25
31_23_2013-03-01,8445.06
31_23_2013-03-08,8246.39
31_23_2013-03-15,8197.79
31_23_2013-03-22,4765.98
31_23_2013-03-29,2575.08
31_23_2013-04-05,4206.44
31_23_2013-04-12,2679.4
31_23_2013-04-19,8805.1
31_23_2013-04-26,9161.03
31_23_2013-05-03,11309.48
31_23_2013-05-10,3307.42
31_23_2013-05-17,2643.33
31_23_2013-05-24,8371.03
31_23_2013-05-31,5529.79
31_23_2013-06-07,8624.41
31_23_2013-06-14,7807.96
31_23_2013-06-21,-160.1
31_23_2013-06-28,5720.66
31_23_2013-07-05,12007.64
31_23_2013-07-12,1089.33
31_23_2013-07-19,6300.26
31_23_2013-07-26,4773.72
31_24_2012-11-02,7547.56
31_24_2012-11-09,7300.23
31_24_2012-11-16,8290.6
31_24_2012-11-23,666.13
31_24_2012-11-30,3821.98
31_24_2012-12-07,5441.34
31_24_2012-12-14,9611.99
31_24_2012-12-21,11489.9
31_24_2012-12-28,7291.7
31_24_2013-01-04,5609.33
31_24_2013-01-11,5040.94
31_24_2013-01-18,6332.9
31_24_2013-01-25,6733.06
31_24_2013-02-01,1756.6
31_24_2013-02-08,3992.09
31_24_2013-02-15,6505.46
31_24_2013-02-22,7364.92
31_24_2013-03-01,6506.56
31_24_2013-03-08,5998.67
31_24_2013-03-15,6496.21
31_24_2013-03-22,11697.01
31_24_2013-03-29,7483.67
31_24_2013-04-05,8137.72
31_24_2013-04-12,7402.82
31_24_2013-04-19,6367.56
31_24_2013-04-26,2156.59
31_24_2013-05-03,7404.79
31_24_2013-05-10,7097.88
31_24_2013-05-17,9354.95
31_24_2013-05-24,7211.99
31_24_2013-05-31,9354.52
31_24_2013-06-07,10087.26
31_24_2013-06-14,8398.6
31_24_2013-06-21,9064.12
31_24_2013-06-28,7146.55
31_24_2013-07-05,9165.22
31_24_2013-07-12,6666.14
31_24_2013-07-19,11438.51
31_24_2013-07-26,9080.89
31_25_2012-11-02,11870.04
31_25_2012-11-09,9823.43
31_25_2012-11-16,9150.94
31_25_2012-11-23,3878.98
31_25_2012-11-30,7386.09
31_25_2012-12-07,6346.29
31_25_2012-12-14,7146.96
31_25_2012-12-21,11220.39
31_25_2012-12-28,9786.11
31_25_2013-01-04,8421.77
31_25_2013-01-11,10594.69
31_25_2013-01-18,8990.9
31_25_2013-01-25,7607.29
31_25_2013-02-01,11287.9
31_25_2013-02-08,9736.69
31_25_2013-02-15,6600.72
31_25_2013-02-22,4818.72
31_25_2013-03-01,7697.72
31_25_2013-03-08,7995.69
31_25_2013-03-15,9450.46
31_25_2013-03-22,4960.92
31_25_2013-03-29,4034.02
31_25_2013-04-05,4294.59
31_25_2013-04-12,6298.04
31_25_2013-04-19,10172.02
31_25_2013-04-26,7548.13
31_25_2013-05-03,3232.74
31_25_2013-05-10,6738.47
31_25_2013-05-17,8598.54
31_25_2013-05-24,8844.27
31_25_2013-05-31,8753.53
31_25_2013-06-07,8782.13
31_25_2013-06-14,5313.8
31_25_2013-06-21,7063.58
31_25_2013-06-28,-24.44
31_25_2013-07-05,9977.94
31_25_2013-07-12,5866.13
31_25_2013-07-19,7094.05
31_25_2013-07-26,9295.23
31_26_2012-11-02,6983.82
31_26_2012-11-09,9333.38
31_26_2012-11-16,2872.39
31_26_2012-11-23,9454.87
31_26_2012-11-30,4463.9
31_26_2012-12-07,4285.54
31_26_2012-12-14,997.51
31_26_2012-12-21,10286.53
31_26_2012-12-28,9573.61
31_26_2013-01-04,5300.02
31_26_2013-01-11,8671.18
31_26_2013-01-18,7206.37
31_26_2013-01-25,7190.77
31_26_2013-02-01,4662.42
31_26_2013-02-08,12356.17
31_26_2013-02-15,9830.0
31_26_2013-02-22,10938.03
31_26_2013-03-01,5063.06
31_26_2013-03-08,10308.64
31_26_2013-03-15,4848.44
31_26_2013-03-22,8312.39
31_26_2013-03-29,6530.38
31_26_2013-04-05,12932.02
31_26_2013-04-12,8697.65
31_26_2013-04-19,-285.13
31_26_2013-04-26,6366.13
31_26_2013-05-03,10608.04
31_26_2013-05-10,6778.12
31_26_2013-05-17,4656.28
31_26_2013-05-24,11384.09
31_26_2013-05-31,2824.81
31_26_2013-06-07,5565.88
31_26_2013-06-14,1547.8
31_26_2013-06-21,10513.56
31_26_2013-06-28,8169.49
31_26_2013-07-05,2762.41
31_26_2013-07-12,11943.79
31_26_2013-07-19,2130.51
31_26_2013-07-26,8631.49
31_27_2012-11-02,9963.4
31_27_2012-11-09,8987.85
31_27_2012-11-16,4012.11
31_27_2012-11-23,12101.28
31_27_2012-11-30,8743.62
31_27_2012-12-07,7887.4
31_27_2012-12-14,4023.98
31_27_2012-12-21,6465.75
31_27_2012-12-28,9370.9
31_27_2013-01-04,7487.86
31_27_2013-01-11,11767.29
31_27_2013-01-18,6780.24
31_27_2013-01-25,8708.68
31_27_2013-02-01,431.66
31_27_2013-02-08,11934.0
31_27_2013-02-15,9704.92
31_27_2013-02-22,7872.33
31_27_2013-03-01,8784.11
31_27_2013-03-08,5798.4
31_27_2013-03-15,9249.57
31_27_2013-03-22,6411.65
31_27_2013-03-29,10224.32
31_27_2013-04-05,6568.94
31_27_2013-04-12,6209.71
31_27_2013-04-19,2137.57
31_27_2013-04-26,5930.16
31_27_2013-05-03,10578.59
31_27_2013-05-10,6275.29
31_27_2013-05-17,11731.74
31_27_2013-05-24,8707.06
31_27_2013-05-31,7590.55
31_27_2013-06-07,7618.82
31_27_2013-06-14,1650.02
31_27_2013-06-21,2938.82
31_27_2013-06-28,9093.63
31_27_2013-07-05,10758.76
31_27_2013-07-12,6113.18
31_27_2013-07-19,9050.02
31_27_2013-07-26,5693.54
31_28_2012-11-02,12107.15
31_28_2012-11-09,6255.85
31_28_2012-11-16,11066.68
31_28_2012-11-23,3124.54
31_28_2012-11-30,5985.9
31_28_2012-12-07,11065.41
31_28_2012-12-14,6098.86
31_28_2012-12-21,12127.93
31_28_2012-12-28,9010.64
31_28_2013-01-04,7694.24
31_28_2013-01-11,6457.02
31_28_2013-01-18,5678.06
31_28_2013-01-25,7054.23
31_28_2013-02-01,12687.05
31_28_2013-02-08,5594.11
31_28_2013-02-15,1805.74
31_28_2013-02-22,5320.13
31_28_2013-03-01,7265.5
31_28_2013-03-08,3598.57
31_28_2013-03-15,3982.73
31_28_2013-03-22,4269.06
31_28_2013-03-29,8295.99
31_28_2013-04-05,8840.17
31_28_2013-04-12,11600.03
31_28_2013-04-19,742.84
31_28_2013-04-26,12432.59
31_28_2013-05-03,5747.7
31_28_2013-05-10,9034.3
31_28_2013-05-17,6833.2
31_28_2013-05-24,6019.34
31_28_2013-05-31,7418.87
31_28_2013-06-07,4106.51
31_28_2013-06-14,6580.02
31_28_2013-06-21,5052.23
31_28_2013-06-28,8046.03
31_28_2013-07-05,5757.02
31_28_2013-07-12,944.96
31_28_2013-07-19,1326.98
31_28_2013-07-26,12066.87
31_29_2012-11-02,2770.75
31_29_2012-11-09,8400.96
31_29_2012-11-16,1236.37
31_29_2012-11-23,3438.5
31_29_2012-11-30,8513.04
31_29_2012-12-07,1446.64
31_29_2012-12-14,9870.49
31_29_2012-12-21,8462.21
31_29_2012-12-28,6257.82
31_29_2013-01-04,7955.85
31_29_2013-01-11,7187.48
31_29_2013-01-18,9569.44
31_29_2013-01-25,7456.9
31_29_2013-02-01,8760.42
31_29_2013-02-08,2192.85
31_29_2013-02-15,8495.13
31_29_2013-02-22,7524.9
31_29_2013-03-01,2361.7
31_29_2013-03-08,5345.78
31_29_2013-03-15,8945.6
31_29_2013-03-22,2061.52
31_29_2013-03-29,9394.25
31_29_2013-04-05,8956.89
31_29_2013-04-12,12417.68
31_29_2013-04-19,5396.4
31_29_2013-04-26,8944.71
31_29_2013-05-03,7261.66
31_29_2013-05-10,6935.69
31_29_2013-05-17,6721.51
31_29_2013-05-24,5269.23
31_29_2013-05-31,9028.44
31_29_2013-06-07,11707.73
31_29_2013-06-14,7662.31
31_29_2013-06-21,9034.09
31_29_2013-06-28,1755.5
31_29_2013-07-05,8955.4
31_29_2013-07-12,8317.39
31_29_2013-07-19,7242.48
31_29_2013-07-26,9204.65
31_30_2012-11-02,4561.82
31_30_2012-11-09,8937.66
31_30_2012-11-16,7403.63
31_30_2012-11-23,10702.61
31_30_2012-11-30,12088.7
31_30_2012-12-07,8751.34
31_30_2012-12-14,10137.11
31_30_2012-12-21,8907.48
31_30_2012-12-28,5449.71
31_30_2013-01-04,6507.25
31_30_2013-01-11,8020.23
31_30_2013-01-18,11851.97
31_30_2013-01-25,5526.72
31_30_2013-02-01,4734.48
31_30_2013-02-08,9943.64
31_30_2013-02-15,3980.47
31_30_2013-02-22,9631.47
31_30_2013-03-01,6827.26
31_30_2013-03-08,7502.97
31_30_2013-03-15,11065.23
31_30_2013-03-22,3477.79
31_30_2013-03-29,1233.35
31_30_2013-04-05,2855.21
31_30_2013-04-12,6076.97
31_30_2013-04-19,3456.99
31_30_2013-04-26,7061.48
31_30_2013-05-03,9923.61
31_30_2013-05-10,7950.58
31_30_2013-05-17,1725.37
31_30_2013-05-24,10906.82
31_30_2013-05-31,7076.73
31_30_2013-06-07,3681.65
31_30_2013-06-14,10296.52
31_30_2013-06-21,893.4
31_30_2013-06-28,9242.97
31_30_2013-07-05,9303.92
31_30_2013-07-12,7579.25
31_30_2013-07-19,11195.82
31_30_2013-07-26,7364.73
31_31_2012-11-02,1236.78
31_31_2012-11-09,8222.95
31_31_2012-11-16,6842.3
31_31_2012-11-23,1736.81
31_31_2012-11-30,2244.31
31_31_2012-12-07,8606.74
31_31_2012-12-14,7341.85
31_31_2012-12-21,8648.25
31_31_2012-12-28,8449.88
31_31_2013-01-04,2251.04
31_31_2013-01-11,8831.43
31_31_2013-01-18,7742.46
31_31_2013-01-25,6644.06
31_31_2013-02-01,9582.02
31_31_2013-02-08,8106.37
31_31_2013-02-15,10051.1
31_31_2013-02-22,8271.5
31_31_2013-03-01,6551.18
31_31_2013-03-08,3687.18
31_31_2013-03-15,5640.58
31_31_2013-03-22,7037.62
31_31_2013-03-29,2691.15
31_31_2013-04-05,7411.4
31_31_2013-04-12,7945.51
31_31_2013-04-19,1498.37
31_31_2013-04-26,8663.04
31_31_2013-05-03,7842.89
31_31_2013-05-10,7013.18
31_31_2013-05-17,6451.52
31_31_2013-05-24,5924.49
31_31_2013-05-31,6955.39
31_31_2013-06-07,7113.25
31_31_2013-06-14,5834.65
31_31_2013-06-21,6482.35
31_31_2013-06-28,4720.75
31_31_2013-07-05,10868.82
31_31_2013-07-12,4883.76
31_31_2013-07-19,8755.52
31_31_2013-07-26,10848.27
31_32_2012-11-02,5906.13
31_32_2012-11-09,7160.91
31_32_2012-11-16,6444.73
31_32_2012-11-23,8592.52
31_32_2012-11-30,12068.78
31_32_2012-12-07,3323.95
31_32_2012-12-14,6634.54
31_32_2012-12-21,8528.83
31_32_2012-12-28,9506.88
31_32_2013-01-04,8051.28
31_32_2013-01-11,2168.17
31_32_2013-01-18,5710.98
31_32_2013-01-25,4525.56
31_32_2013-02-01,2397.39
31_32_2013-02-08,1121.64
31_32_2013-02-15,12028.47
31_32_2013-02-22,6453.1
31_32_2013-03-01,12387.84
31_32_2013-03-08,10606.04
31_32_2013-03-15,6521.17
31_32_2013-03-22,6300.73
31_32_2013-03-29,12109.46
31_32_2013-04-05,6356.18
31_32_2013-04-12,7760.74
31_32_2013-04-19,778.39
31_32_2013-04-26,7078.49
31_32_2013-05-03,9407.71
31_32_2013-05-10,7120.33
31_32_2013-05-17,3508.1
31_32_2013-05-24,6521.94
31_32_2013-05-31,10287.77
31_32_2013-06-07,5317.62
31_32_2013-06-14,6897.93
31_32_2013-06-21,4815.01
31_32_2013-06-28,2505.41
31_32_2013-07-05,8770.96
31_32_2013-07-12,1775.01
31_32_2013-07-19,8376.93
31_32_2013-07-26,8368.85
31_33_2012-11-02,10153.7
31_33_2012-11-09,1099.07
31_33_2012-11-16,5219.03
31_33_2012-11-23,970.26
31_33_2012-11-30,9644.85
31_33_2012-12-07,11611.74
31_33_2012-12-14,6774.5
31_33_2012-12-21,2769.79
31_33_2012-12-28,6970.85
31_33_2013-01-04,6432.5
31_33_2013-01-11,6787.15
31_33_2013-01-18,1279.6
31_33_2013-01-25,11490.03
31_33_2013-02-01,9459.93
31_33_2013-02-08,9364.93
31_33_2013-02-15,9219.66
31_33_2013-02-22,8690.93
31_33_2013-03-01,2362.72
31_33_2013-03-08,6488.82
31_33_2013-03-15,6075.25
31_33_2013-03-22,7139.56
31_33_2013-03-29,6422.58
31_33_2013-04-05,5163.64
31_33_2013-04-12,6955.75
31_33_2013-04-19,9270.1
31_33_2013-04-26,9654.23
31_33_2013-05-03,8069.97
31_33_2013-05-10,7589.57
31_33_2013-05-17,7719.11
31_33_2013-05-24,11770.92
31_33_2013-05-31,10590.35
31_33_2013-06-07,8302.5
31_33_2013-06-14,11429.33
31_33_2013-06-21,3957.55
31_33_2013-06-28,9703.67
31_33_2013-07-05,10828.85
31_33_2013-07-12,5863.08
31_33_2013-07-19,10791.02
31_33_2013-07-26,4599.88
31_34_2012-11-02,5163.6
31_34_2012-11-09,9203.72
31_34_2012-11-16,3819.47
31_34_2012-11-23,9020.05
31_34_2012-11-30,8840.05
31_34_2012-12-07,8420.84
31_34_2012-12-14,5612.6
31_34_2012-12-21,11932.86
31_34_2012-12-28,6005.86
31_34_2013-01-04,1308.66
31_34_2013-01-11,7127.72
31_34_2013-01-18,6506.22
31_34_2013-01-25,7938.81
31_34_2013-02-01,2833.73
31_34_2013-02-08,5650.49
31_34_2013-02-15,10054.44
31_34_2013-02-22,2933.09
31_34_2013-03-01,12222.51
31_34_2013-03-08,4020.21
31_34_2013-03-15,1913.19
31_34_2013-03-22,9064.16
31_34_2013-03-29,10983.46
31_34_2013-04-05,7728.46
31_34_2013-04-12,3798.52
31_34_2013-04-19,2561.65
31_34_2013-04-26,1955.42
31_34_2013-05-03,9592.18
31_34_2013-05-10,9691.77
31_34_2013-05-17,3969.2
31_34_2013-05-24,6659.27
31_34_2013-05-31,5158.02
31_34_2013-06-07,4101.26
31_34_2013-06-14,5902.4
31_34_2013-06-21,12340.33
31_34_2013-06-28,6604.02
31_34_2013-07-05,1299.49
31_34_2013-07-12,12801.35
31_34_2013-07-19,11788.74
31_34_2013-07-26,10060.34
31_35_2012-11-02,11181.02
31_35_2012-11-09,3246.45
31_35_2012-11-16,4164.1
31_35_2012-11-23,5961.42
31_35_2012-11-30,10213.75
31_35_2012-12-07,8476.09
31_35_2012-12-14,6635.79
31_35_2012-12-21,1875.9
31_35_2012-12-28,4033.67
31_35_2013-01-04,6354.06
31_35_2013-01-11,6794.19
31_35_2013-01-18,7551.14
31_35_2013-01-25,10326.32
31_35_2013-02-01,9061.88
31_35_2013-02-08,6148.46
31_35_2013-02-15,10498.98
31_35_2013-02-22,10214.13
31_35_2013-03-01,8389.38
31_35_2013-03-08,3326.65
31_35_2013-03-15,2243.49
31_35_2013-03-22,12457.77
31_35_2013-03-29,11768.27
31_35_2013-04-05,9342.37
31_35_2013-04-12,8889.75
31_35_2013-04-19,5711.88
31_35_2013-04-26,3682.81
31_35_2013-05-03,8115.64
31_35_2013-05-10,8304.47
31_35_2013-05-17,2217.96
31_35_2013-05-24,9159.13
31_35_2013-05-31,7600.76
31_35_2013-06-07,7194.44
31_35_2013-06-14,7388.97
31_35_2013-06-21,3952.91
31_35_2013-06-28,10775.18
31_35_2013-07-05,5090.39
31_35_2013-07-12,4733.96
31_35_2013-07-19,8670.85
31_35_2013-07-26,3626.52
31_36_2012-11-02,12427.72
31_36_2012-11-09,4680.66
31_36_2012-11-16,12836.28
31_36_2012-11-23,7237.05
31_36_2012-11-30,7783.68
31_36_2012-12-07,4596.26
31_36_2012-12-14,8555.5
31_36_2012-12-21,7792.48
